container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_10032,0.35288995422840547,0.4317973943459787,10.389460478724315,614,154
c_10034,3.6316321117205934,4.085286912834177,68.72796865073006,613,154
c_10089,0.7692446188494563,1.0271073206338752,7.773449361982563,614,154
c_10132,0.6183810983622364,0.7664045367937559,21.76117702966378,611,153
c_1016,0.34969331085006705,0.517389819516949,14.353978855575994,614,154
c_10306,0.3488478145247796,0.40075236599094144,1523.9247133730694,614,154
c_10312,0.3234507712125189,0.4128733785360617,24.385990566609394,614,154
c_10382,0.5486726294795289,0.791688516775736,14.531004710056752,614,154
c_10393,1.1518664945508237,1.4921528059211164,10.13473898728465,614,154
c_10641,0.585653704067086,0.7721311597025919,11.562909840220225,613,154
c_10695,0.6436974178290303,0.8950335788276877,19.76303895436171,614,154
c_10733,1.7652264642728719,2.227157683916072,4.606255298601016,611,153
c_10878,0.41291946541813546,0.5560763001291452,19.901696219472445,614,154
c_10898,0.5891755765389751,0.7773653825787841,20.545137389847497,614,154
c_11013,2.7393831258029557,4.041416632509748,10.92494521857084,612,154
c_11087,6.304760691456727,12.148119858399394,207.11365525659104,614,154
c_11203,1.4418261403454202,2.3251542110448047,7.97073609058475,612,154
c_11307,2.6061371515541296,4.433157249002599,21.47147851820384,614,154
c_11327,0.6802990633780555,0.8382918802029714,10.881232235814515,612,153
c_11461,1.4511705194083369,2.0260543783083826,11.751237979190176,609,153
c_11735,2.089460571461347,4.387318434959298,15.832634888294667,613,154
c_11752,0.4882416797888938,0.6061138361099431,35.40096284327614,612,153
c_1181,5.4936502669792935,8.964006470623362,21.687386838950474,609,153
c_1186,0.9931221724557794,1.1800530548944754,12.741774413424011,613,154
c_11996,1.3297451124962043,1.6448463021011261,13.93891617603218,613,154
c_12060,0.138766177799055,0.23794407088957573,527.4104712820435,614,154
c_12158,1.9315128247211908,2.315273854450743,6.880993292467427,611,153
c_12164,0.7571765403524712,0.9852374845523967,10.741541349434609,614,154
c_12174,0.5765121544012984,0.7557367681580486,9.099323138795123,614,154
c_12189,0.4044439115092426,0.5199569688903329,13.48712292508974,614,154
c_12193,0.3181282784929766,0.42092058010125233,12.737882716267451,610,153
c_12231,7.794188816874498,8.535936975932419,107.6265362294297,614,154
