loss,mae,val_loss,val_mae
0.854720413684845,0.5921469926834106,1.6883268356323242,0.8048878908157349
0.8542633056640625,0.5921869874000549,1.6886228322982788,0.8054171204566956
0.8541442155838013,0.5921297669410706,1.6869087219238281,0.8053423166275024
0.854852020740509,0.5926118493080139,1.687111496925354,0.805026113986969
0.8564738631248474,0.5932865142822266,1.6882680654525757,0.8055694699287415
0.8574967384338379,0.5940361022949219,1.6916062831878662,0.807346761226654
0.8634750247001648,0.5975043177604675,1.6995989084243774,0.8087577819824219
0.8650378584861755,0.5986355543136597,1.6985031366348267,0.8096519708633423
0.8631590008735657,0.5981705188751221,1.6980080604553223,0.8095806837081909
0.8623695969581604,0.5976758003234863,1.6976542472839355,0.8090840578079224
0.8618054986000061,0.5973095297813416,1.6974345445632935,0.8087477087974548
0.8614554405212402,0.5970277190208435,1.6972434520721436,0.8085363507270813
0.8612880706787109,0.5969059467315674,1.6970057487487793,0.808373212814331
