container_id,baseline,residual_mae,residual_rmse,residual_pearson_r,residual_r2,residual_std_ratio,day1_mae,day1_rmse,day1_mape,peak_mae,non_peak_mae
c_10032,gru,0.052241074546349964,0.06487344738960343,-0.1905303426254333,-0.06038515722848681,0.0764475648993208,0.3561932987348852,0.43885069149280825,10.593593796601418,0.844411674499482,0.30568794951785794
c_10032,zero,0.05186265466250425,0.0638219786637118,,-0.026290277890514968,5.378053743047498e-20,0.3558490799657718,0.4379468410394991,10.583505672176425,0.8402802373392727,0.3057355119616165
c_10032,persistence,0.0496048915909541,0.06312988530434537,,-0.004152529355762269,0.0,0.3535338904198942,0.43700561995282466,10.495475517434778,0.8464354277261502,0.3025440762157987
c_10032,ridge,0.05489148735341109,0.06549530702050577,0.046237725924268,-0.08081173288138999,0.22051682693057695,0.3584379638585859,0.4382293807898629,10.668294725746609,0.8323174553030057,0.30941594750226664
c_10034,gru,0.12282097901064043,0.13767525328388847,0.5041330068095273,-0.07033629413728115,0.08222765735326076,3.886394130062539,4.3794067694610375,72.46128165506939,,3.886394130062539
c_10034,zero,0.126061034418656,0.14208646030967542,,-0.1400236848836105,2.5460359806358664e-20,3.8897677814733815,4.384164571350694,72.56468136584266,,3.8897677814733815
c_10034,persistence,0.13901160900915802,0.17292610874352013,,-0.6886110300091872,2.0857126753369018e-16,3.859725568661387,4.330632518831189,73.89491121898489,,3.859725568661387
c_10034,ridge,0.12548522087607147,0.13960135795463066,0.2040909850899864,-0.1004942294939215,0.10417128165361736,3.8884377879614007,4.381038957649224,72.61233309294542,,3.8884377879614007
c_10089,gru,0.05516193824749318,0.07455316807445218,0.28178378649376146,-0.08133629711320789,0.0745526573991498,0.820494723970988,1.1122297359594298,8.148675839959513,1.336913079823929,0.6930668179813011
c_10089,zero,0.0559505471502986,0.07583326615621848,,-0.11878876873723132,4.725791776860853e-20,0.8216837162411165,1.1136754800285373,8.164652838191575,1.3356542732370063,0.6948598125668061
c_10089,persistence,0.07594970439605636,0.09915141737830933,,-0.912610028296114,0.0,0.8327960055682712,1.1287102682678034,8.211761448017125,1.3748259830577734,0.6990483487851473
c_10089,ridge,0.054577065594017794,0.07342388512624941,0.36820608155140283,-0.04882564207732365,0.22313859711365952,0.8188995776654554,1.1096140019103307,8.122018934391544,1.3394235372016636,0.6904586006370401
c_10132,gru,0.15921730204130705,0.19643281658955403,-0.2365020109101492,-0.06844565684021453,0.10121082036680783,0.6217619683190015,0.7687419845731402,22.065589812922916,1.5961595552831067,0.5331803695040829
