container_id,prophet_day1_mae,prophet_day1_rmse,prophet_day1_mape,hybrid_day1_mae,hybrid_day1_rmse,hybrid_day1_mape,hybrid_minus_prophet_mae,hybrid_minus_prophet_rmse
c_10032,0.3558407502408924,0.4379434792407202,10.583192365968138,0.3584947481685414,0.4451820791727175,10.661423323184618,0.0026539979276489767,0.007238599931997325
c_10034,3.889763835814229,4.3841571990390085,72.56485607446446,3.789906677492373,4.248267404714785,69.42027714093406,-0.09985715832185571,-0.13588979432422388
c_10089,0.8216889771199877,1.1136823420346953,8.164674789827773,0.8100313124047848,1.0947838763085422,8.009011131328688,-0.011657664715202909,-0.018898465726153058
c_10132,0.6173049487950282,0.7639621970346226,21.8957865288221,0.6368738560087538,0.785737000590508,22.637213305964394,0.019568907213725617,0.021774803555885347
c_1016,0.36594687952843435,0.5277922341181098,15.257643109320565,0.3655966264265948,0.5253398710936767,15.268754953852511,-0.0003502531018395594,-0.0024523630244330796
c_10306,0.3488483175072483,0.39977936808735337,1529.6780940511878,0.34638112282405853,0.3983302512705056,1530.5963361199063,-0.0024671946831897884,-0.0014491168168477842
c_10312,0.34145748477918136,0.4428176648718848,26.669927213488272,0.33183240417487075,0.4354402362704887,25.97380875236153,-0.00962508060431061,-0.007377428601396063
c_10382,0.568543670580216,0.8044813129721461,15.20637116225486,0.5456848981402079,0.7846582019892601,14.516191740019849,-0.022858772440008113,-0.019823110982886027
c_10393,1.325612659378031,1.6049806128952415,12.178954596656585,1.267139282080812,1.556499020978845,11.414397865941893,-0.05847337729721902,-0.04848159191639656
c_10641,0.5863939958031202,0.7588718372439857,11.635401730135136,0.5944391528436578,0.754282903580893,11.900093974861791,0.008045157040537543,-0.004588933663092654
c_10695,0.6319993132875047,0.8907005227519214,19.18055631653727,0.6276065399570825,0.8902027849254154,18.992132774801117,-0.004392773330422206,-0.0004977378265059729
c_10733,1.7819164550150024,2.249355263407195,4.6653704325472525,1.782819138511483,2.2508564276865335,4.668587964944959,0.0009026834964807051,0.0015011642793383295
