container_id,baseline,residual_mae,residual_rmse,residual_pearson_r,residual_r2,residual_std_ratio,day1_mae,day1_rmse,day1_mape,peak_mae,non_peak_mae
c_10032,gru,0.05308181232366641,0.06359744909843597,0.0026485630201243185,-0.05646008126788882,0.04534774507620856,0.36764683109867313,0.43964585092057945,10.899383254555469,0.6958868507867262,0.3116058521275422
c_10032,zero,0.05326317576185017,0.06366266298599807,,-0.05862781577355736,1.0951589078202576e-19,0.3678823624570324,0.4397655363381183,10.907986798087043,0.6948281078308411,0.31206235714930897
c_10032,persistence,0.06118356749350969,0.06900258574367904,,-0.2436679136656934,0.0,0.37501458344468236,0.44367958346717107,11.165992436626963,0.6792668984032411,0.3230690662566359
c_10032,ridge,0.05656638053396625,0.06651378407723545,-0.2129508324258707,-0.1555720034286996,0.13387237427019813,0.37104956715975296,0.44216725930469775,11.008749647500254,0.6961080177890661,0.3155517829059679
c_10034,gru,0.11276411746887079,0.13111269969703007,0.44578199254039136,-0.10376338838324362,0.06508140349063225,3.7084950904518545,4.323912624104224,74.50646014813748,,3.7084950904518545
c_10034,zero,0.11534184060478576,0.1345022382926561,,-0.16157027025286697,5.429796120367799e-20,3.7110948366478893,4.327500117810987,74.56992014957876,,3.7110948366478893
c_10034,persistence,0.1318596641737153,0.1627104985555024,,-0.6998774639631535,2.2240444909026506e-16,3.678467755422465,4.272289976416933,76.1601853582237,,3.678467755422465
c_10034,ridge,0.11586536804575759,0.13154404164283437,0.2464165820268804,-0.11103778053818969,0.10708435270634073,3.7114052211889152,4.323922121195545,74.63761955906443,,3.7114052211889152
c_10089,gru,0.05833750511637442,0.07693619699064852,0.015190668270836212,-0.20835591722640423,0.031161567528903752,0.843012898756838,1.1159053528927296,8.48880721631172,1.308681567456458,0.7204685122569382
c_10089,zero,0.05812916885020571,0.07696697738309327,,-0.2093229811303554,9.681820175610352e-20,0.8428045624906694,1.1159649513920642,8.486945448671435,1.308322916875881,0.720299732389298
c_10089,persistence,0.0923817255199485,0.11311480680025687,,-1.6119951080217096,0.0,0.8591378176512804,1.1408010622618372,8.57474666505433,1.3594791886593112,0.7274690358070617
c_10089,ridge,0.06031425787507618,0.07864106808142263,0.07369586251780536,-0.26250250861323465,0.12286637629164565,0.8443423192954196,1.117111832783114,8.494816523900415,1.314212375490588,0.7206923045072173
c_10132,gru,0.15031706189301705,0.1878909755577444,-0.10047787520820639,-0.019290711221324308,0.027698231451523232,0.6283075576412678,0.7840654933819079,22.374039046458368,1.5693880231822162,0.5065206738653802
c_10132,zero,0.15010267508034433,0.1872059991188358,,-0.011872393694132954,3.6411066716193476e-20,0.6281518018746809,0.7834350956962779,22.38299885185365,1.5673790057894443,0.5066047519562997
c_10132,persistence,0.2156974957489283,0.28106148955508103,,-1.2808089630377695,1.4913972926952848e-16,0.6366747528749453,0.8260396756051825,21.199915432434548,1.7577207005943978,0.49159821846419277
c_10132,ridge,0.14660188112579062,0.18598725922326548,0.117798348022372,0.0012596113707190604,0.1132880162295114,0.6240046178670141,0.7813132716654646,22.215359492687217,1.5607541987545213,0.5027782015168661
c_1016,gru,0.02454729565070986,0.03573558938796622,-0.03876544689732559,-0.012167618191238017,0.06803671687205326,0.34784191499112377,0.5000074861315443,14.558965642377833,1.476907681156139,0.27257086391345603
c_1016,zero,0.02479657186740501,0.03559800344872407,,-0.004388709176489591,1.9077240761793507e-19,0.34809119120781884,0.4999510456363873,14.574437542595172,1.4756539406136084,0.27292034124743286
c_1016,persistence,0.024470818957243654,0.04118795722374018,,-0.3445936205882987,0.0,0.3374559397991271,0.49897272238968104,13.960920869989232,1.4988581255052995,0.2600291274187156
c_1016,ridge,0.02469822254528568,0.035802365398295906,-0.00011163417063794756,-0.015953852860805195,0.11579511537789242,0.34797953074135646,0.49993149834909,14.567871414100525,1.4761606645368712,0.27276745515498874
c_10306,gru,0.0998685080230592,0.11448737887586795,-0.07914169822748483,-0.011222641910942688,0.023802881510739542,0.3490458776710937,0.4000211708720614,1531.5714421718596,0.5073167976244078,0.30199236092821663
c_10306,zero,0.09967468031398778,0.11422508956981792,,-0.006594549892033452,5.951906094254698e-20,0.3488520499620224,0.3997817782912251,1529.7722074009926,0.5078294926287608,0.301588485925965
c_10306,persistence,0.09811051632962353,0.11396936680943964,,-0.002092544264640228,0.0,0.3470453711957056,0.3988748340160246,1484.2170430344602,0.5222829227592951,0.2949477207308546
c_10306,ridge,0.09871912957447249,0.11413059413773308,0.05996424158276211,-0.004929780046397436,0.11823109628970917,0.3475925013926398,0.39911672705917967,1531.2037743689716,0.5088199613998303,0.29966001328239406
c_10312,gru,0.009426390754514187,0.012697339427147802,0.27991316582592574,-0.06718956753317773,0.1289896335809478,0.34088978605611925,0.4585337274641747,26.850695659346407,0.6920460972362832,0.2425660189256733
c_10312,zero,0.0096144628220943,0.012925375341494624,,-0.10586583061255239,5.513131439445688e-19,0.34127333934918447,0.4588569951463274,26.892167097065407,0.6924112718743122,0.2429547182421487
c_10312,persistence,0.022605854802905098,0.025661247385136438,,-3.3588471423472166,0.0,0.3455872087285711,0.4649603366158146,26.98283821543994,0.7074093072998997,0.24427702112859914
c_10312,ridge,0.010762511765908525,0.014199797368591815,-0.3027867638759411,-0.3346899994973149,0.23043784177045362,0.3421199693976878,0.4598771715522692,26.96962463272643,0.6927249676063038,0.24395056989927538
c_10382,gru,0.0673730042984612,0.09802613425958295,0.10000030110320778,-0.010061260452455922,0.03307314655915538,0.5381496690135016,0.7806912167987601,14.263101530952706,1.2868478873804332,0.4606981291824397
c_10382,zero,0.0677829621463175,0.09827344829109631,,-0.015164337145067819,6.947399476924148e-20,0.5386661524659274,0.7809846237858628,14.278101553787145,1.2873411453669954,0.4612170152692653
c_10382,persistence,0.07209838696642618,0.10741218997377391,,-0.21274950150142402,0.0,0.5407124675973928,0.7857057606273088,14.229653235573418,1.3203187105977063,0.46006354590770515
c_10382,ridge,0.06630024085426166,0.09725983044851524,0.17392563987316095,0.005669002377427401,0.12122955631559294,0.5365390675340124,0.7793278867736355,14.207467354871744,1.2939109321135431,0.4581902539568195
c_10393,gru,0.052641228028707764,0.06782008184563826,0.014309585090688262,-0.007251114967505412,0.040457475089821955,1.1429837479190061,1.4733361093813742,10.324303788695714,2.144831355256271,1.0519066927065275
c_10393,zero,0.05267276868179358,0.06789768388125872,,-0.009557495441970154,1.0027689072265442e-19,1.143015288572092,1.4734734221571857,10.32795768066563,2.145003047557504,1.0519254923006907
c_10393,persistence,0.05443796279249453,0.07225262895935206,,-0.14321639819281873,0.0,1.1376520233253633,1.4707045540692076,10.239830999943116,2.1771826390378757,1.0431492400787716
c_10393,ridge,0.05566084526228341,0.07009032479560189,-0.14005708617276497,-0.07581422553526518,0.16764772035027967,1.1445763986250317,1.4746424271572554,10.330600205545332,2.1601341607045095,1.0522529657087156
c_10641,gru,0.028786460025803307,0.03754543125699846,-0.06648705917348342,-0.3282894557502638,0.05483935503109845,0.6019106816514929,0.784530006959021,12.039259549135712,1.0170081861289721,0.3637399823611361
c_10641,zero,0.028482856086639103,0.037123763144053246,,-0.2986212858733115,2.0800776899419725e-19,0.6016489394096896,0.7841508328618311,12.034533832530787,1.0161549726932382,0.3638176088371616
c_10641,persistence,0.050845183196029285,0.05977213909940836,,-2.3664806907419766,2.1299995545005798e-16,0.6146768422411683,0.8001668882411613,12.24536452629811,1.048467240970174,0.3657807118228862
c_10641,ridge,0.02857121308466498,0.03672688578005034,0.2902765731676473,-0.2710034797704013,0.14170915612114662,0.6015805588461509,0.7834704705092346,12.032623970165002,1.0162397152455618,0.3636613707481285
c_10695,gru,0.12212643147360282,0.17006182649590093,0.0332378439390656,-0.1498561147886266,0.06626487029378592,0.6402471178864236,0.8856380555409704,19.703411031183947,1.5491472154572952,0.4010628816835627
c_10695,zero,0.12391664694201898,0.17098050830157263,,-0.16231282120376012,4.2727275492509906e-20,0.6427385744600936,0.886830785511741,19.779114148801334,1.5511056652197255,0.4036946032075589
c_10695,persistence,0.18361726935195913,0.2126471199350584,,-0.7978308599552573,0.0,0.5966069156622712,0.832127030512688,19.553514450567675,1.3455536515181408,0.39951566938441085
c_10695,ridge,0.1214514252388987,0.16856827580815767,0.17380926717374762,-0.12974781512254263,0.0741371590907733,0.6398011220935438,0.8840904526107458,19.69801700773505,1.5444065343889608,0.4017470662263288
c_10733,gru,0.10669989438712336,0.13518482231931725,-0.03712037026654617,-0.03894115633983963,0.027554844847568892,1.7164430796585035,2.1772698619865323,4.481279004489068,1.712008060193795,1.719348782066416
c_10733,zero,0.10631372594059242,0.1348650503461419,,-0.03403185766079986,5.1092579724388395e-20,1.7160564733857637,2.1769982502010046,4.480240070403011,1.7118473059613153,1.7188142037672993
c_10733,persistence,0.10108871946275788,0.13264684527251366,,-0.00029692289698757257,0.0,1.7088111259275596,2.17230969282259,4.458507779512471,1.7287433389002855,1.6957520898419807
c_10733,ridge,0.10246246403565847,0.13443223909350446,-0.048838086983095136,-0.027405641381953005,0.11131707549345103,1.7107205162708308,2.1749276069248906,4.464926444957476,1.7211686804462305,1.7038751673283274
c_10878,gru,0.08168549383529965,0.11071912372319187,0.18303571956701836,0.005415958837485357,0.015446595757470349,0.41733849993628586,0.5648991178668793,19.935847635503887,1.0398390618105386,0.328409848239964
c_10878,zero,0.0820524946398694,0.11102042530076826,,-4.558926330888724e-06,6.103632737761753e-20,0.4177055007408556,0.565211002779728,19.947622995654115,1.0413321433461362,0.3286159803686727
c_10878,persistence,0.09008289481630165,0.12900730998406898,,-0.3502831420472492,1.250023984693607e-16,0.40621154131716236,0.5691430448561059,18.827361544654643,1.1068020783045587,0.3061271788903915
c_10878,ridge,0.08024509432505793,0.10876471930453768,0.22086683774028348,0.04021867969406767,0.12885999655759997,0.41531599530278496,0.5622271405944027,19.855153806809323,1.0358359630521197,0.32667028562430855
c_10898,gru,0.13190283923600332,0.17450921297886715,-0.08220198434356543,-0.09156734307590342,0.037125049142911135,0.5892724645087413,0.7787367305004251,20.483396568605407,1.6278028303199519,0.4119624020531687
c_10898,zero,0.13169937704648574,0.17397076865921304,,-0.08484172116417987,4.056927043024876e-20,0.5891608448093417,0.778283545174957,20.476031229663143,1.627358638626972,0.41190756293803893
c_10898,persistence,0.15001640270468727,0.21417831204649201,,-0.6442384411846136,8.308586584114946e-17,0.5957009606430355,0.8063607823696581,20.06246024090549,1.7127722681970987,0.4049814691094149
c_10898,ridge,0.13302756736420154,0.1732797335762168,-0.1121334486884453,-0.07624056577999117,0.08780699398488061,0.5899592382235243,0.7768034167196667,20.60273952771445,1.6188626971648665,0.41429279401402674
