container_id,prophet_day1_mae,prophet_day1_rmse,prophet_day1_mape,hybrid_day1_mae,hybrid_day1_rmse,hybrid_day1_mape,hybrid_minus_prophet_mae,hybrid_minus_prophet_rmse
c_10032,0.3678686767895278,0.43975852169617213,10.907491723777163,0.36671029199527944,0.4393564972280418,10.862164406665858,-0.001158384794248346,-0.0004020244681303131
c_10034,3.711087371738341,4.327488987088761,74.57021357957196,3.6283847708140353,4.218782831979731,72.53698643104757,-0.0827026009243057,-0.10870615510902937
c_10089,0.8428120274002172,1.115977383505801,8.486977313767213,0.8457240775890842,1.1153509925275338,8.51350557613368,0.002912050188866977,-0.0006263909782671107
c_10132,0.6281511797988854,0.783438334218879,22.382737297020928,0.6290509548802731,0.7862912972055357,22.354700720834273,0.0008997750813877214,0.002852962986656715
c_1016,0.3480775055403143,0.49994909589247655,14.57364805630405,0.3447686185111894,0.5019090477535334,14.367432445518244,-0.0033088870291249073,0.0019599518610568523
c_10306,0.3488483175072483,0.39977936808735337,1529.6780940511878,0.3495397780807072,0.40070582606553784,1536.3048124735385,0.0006914605734588686,0.0009264579781844695
c_10312,0.34127893803134546,0.4588662952866259,26.89219491552007,0.33440832210335664,0.45044769345848373,26.16048892930075,-0.006870615927988821,-0.008418601828142191
c_10382,0.5386673966175187,0.7809882816157832,14.278044052283335,0.5353996573811415,0.7789938899633899,14.18161078536278,-0.003267739236377243,-0.001994391652393235
c_10393,1.1430103119657267,1.473470529564964,10.32787590738386,1.142433812018935,1.4718493001739092,10.250352845656344,-0.0005764999467916532,-0.0016212293910546904
c_10641,0.601660758849807,0.7841651696102572,12.034723298774164,0.6078217443627725,0.7927660955541382,12.152031921203676,0.006160985512965511,0.008600925943881066
c_10695,0.6427503939002112,0.8868419479014209,19.77932650868167,0.6334042066916123,0.8820193548637794,19.50497343641173,-0.00934618720859881,-0.004822593037641543
c_10733,1.7160483864004208,2.176992839377162,4.480215813634248,1.7224197842385538,2.1822422021034877,4.497378538801696,0.006371397838133008,0.0052493627263259235
c_10878,0.4176986579071033,0.5652110737769815,19.947036446288934,0.4158650750452048,0.5636767868346645,19.890073631738638,-0.0018335828618984973,-0.0015342869423170535
c_10898,0.5891627110367287,0.7782918997479122,20.47586969843079,0.590064546286195,0.7806632531608898,20.52658290819637,0.0009018352494662984,0.0023713534129775615
c_11013,2.6033279877587865,3.866821596400493,10.125064270388222,2.613017736730082,3.851891388411926,10.273193149658098,0.009689748971295487,-0.014930207988566924
c_11087,6.416209787138089,12.103697447014996,233.13257573511902,6.397594445173915,12.085025367276026,232.20948544416103,-0.018615341964173915,-0.01867207973896967
c_11203,1.588157020828857,2.4717914304783055,8.835456825187991,1.566219129266609,2.453058344490317,8.647971365855089,-0.021937891562247902,-0.018733085987988396
c_11307,2.643378164737866,4.468371068731832,21.973355497068347,2.6263149922171345,4.44230912101323,21.840329416201442,-0.017063172520731307,-0.026061947718601708
c_11327,0.6993541773418374,0.8612254162966524,11.237598259948587,0.6964165967753964,0.8607551867467659,11.192976882238785,-0.0029375805664410004,-0.0004702295498865139
c_11461,1.707398656608283,2.308254870376703,14.262650929470988,1.6574445326727318,2.2447288244121406,13.943468039510593,-0.04995412393555121,-0.06352604596456235
c_11735,2.029351695775524,4.319020151265582,15.484641888644305,2.052893059745459,4.355938328098257,15.7036664127979,0.023541363969934892,0.03691817683267473
c_11752,0.4926398728788435,0.6075999599883127,35.85789697821809,0.48594151573517647,0.6011997289412674,35.13156751606485,-0.006698357143667011,-0.006400231047045346
c_1181,5.8205222424740555,9.104723655043099,25.46196630042335,5.833356482028068,9.104722721935278,25.533937640583403,0.01283423955401286,-9.331078203445031e-07
c_1186,0.9373625268794598,1.1982112232629638,13.4953412953301,0.9219857801706172,1.1746571871691456,13.297508200633072,-0.015376746708842592,-0.02355403609381823
c_11996,1.3921892060870353,1.7022179248226335,14.882428530574735,1.3764967410439708,1.6803540683030855,14.792553524296597,-0.01569246504306454,-0.02186385651954792
c_12060,0.13976818633594437,0.23758334021238584,539.0494886020635,0.1390834882560522,0.23707603435512134,532.579369690797,-0.0006846980798921598,-0.0005073058572644951
c_12158,1.9130332174645168,2.469288963820665,6.527127004062444,1.8908754802752785,2.4493802835494023,6.406095718127476,-0.022157737189238302,-0.019908680271262913
c_12164,0.7501149845257288,0.976676770107716,10.646558439199866,0.7536086384828934,0.9807752744773679,10.688792766334949,0.003493653957164611,0.0040985043696518675
c_12174,0.5920425020724618,0.779191429787013,9.358509500337519,0.5882483988973771,0.770814732403853,9.293125271656868,-0.003794103175084662,-0.008376697383159937
c_12189,0.38917594309775483,0.517140958281022,12.979181545749288,0.3938691470933586,0.5197688478903628,13.120193547962689,0.004693203995603745,0.0026278896093407944
c_12193,0.3236322494926525,0.42363422322752714,13.074343856371634,0.32256393406958284,0.423545317759783,13.002964674858283,-0.0010683154230696768,-8.89054677441492e-05
c_12231,6.9850476396896655,7.69398275647694,94.4406111915176,7.480723992964634,8.179156884483604,101.38596378771464,0.49567635327496884,0.4851741280066637
c_12237,19.182284597961168,24.114060213728877,59.44272279095425,19.270818445003727,24.1801318394094,59.65827936327804,0.08853384704255873,0.0660716256805216
c_12441,1.8510796656725799,3.3653430749706352,12.539215298595172,1.8810515844004811,3.3684449491742177,12.903555456589496,0.02997191872790128,0.003101874203582433
c_12517,1.1968081429334976,1.4488570361001614,6.374142381876381,1.2044045084433954,1.4634917441330026,6.3971494433039195,0.00759636550989784,0.014634708032841282
c_12624,0.27636203059092485,0.39285863134994564,13.976333076663725,0.2813131626237613,0.39834897411580233,14.207117161643623,0.0049511320328364805,0.005490342765856693
c_12767,0.5285958483927143,0.6407540584067059,11.22244021690995,0.5253674383484148,0.6438094381855372,11.148977289656807,-0.0032284100442995234,0.003055379778831302
c_12858,0.3133230454335829,0.42131685256968826,13.79044473252588,0.31277535839347026,0.42266907866119596,13.727563237694165,-0.0005476870401126543,0.0013522260915077022
c_1286,0.38836463659387377,0.5533469937976394,18.281732609741667,0.3895772502224517,0.5504837963552544,18.395892292201257,0.001212613628577941,-0.002863197442385057
c_12971,0.9531376312259611,1.3313537173312506,22.23856744142428,0.9527090533770867,1.3285131281030815,22.249312823551016,-0.00042857784887440076,-0.002840589228169099
c_12974,0.561336159553792,0.7074787146705026,21.077914693856922,0.5604136401703194,0.7058646321373439,21.07055163297231,-0.000922519383472653,-0.001614082533158756
c_12993,5.192910717134917,6.0413668159991,171.4288584446911,5.204628061428101,6.051108797694735,171.75283015544426,0.011717344293184162,0.009741981695635005
c_12999,1.6170202945867942,2.1805130196039144,6.419035724764371,1.6014840332805926,2.1768208905912716,6.345226594621542,-0.01553626130620156,-0.0036921290126428197
c_13020,0.9885801512939215,1.2182112328168067,5.352002626120308,0.9988863315791451,1.2154488584012741,5.4135029603345854,0.010306180285223565,-0.002762374415532509
c_13044,0.5504074952352065,0.6891761456498126,40.23920674994979,0.5516937845968148,0.688093711013871,40.3709052515411,0.0012862893616083504,-0.0010824346359415982
c_13083,0.8193507928506337,1.102942401946735,10.730841303753637,0.8085648196644336,1.088972122633929,10.582624023613308,-0.010785973186200115,-0.013970279312806033
c_13166,1.3022902291490812,1.616112195148731,10.004449048761442,1.2972703467487834,1.616075162380923,9.95891380006599,-0.005019882400297826,-3.703276780786524e-05
c_13170,2.3300669434763677,2.8803822558529553,11.88608262034087,2.3580685380472297,2.9028466717454937,12.120311022647707,0.028001594570862043,0.022464415892538447
c_13229,1.376241642781089,2.61271777958873,10.369960391079386,1.3736687810908101,2.61069018598177,10.348522708056244,-0.002572861690278927,-0.002027593606960032
c_13269,0.41835661762976556,0.537338178217688,16.19568664444319,0.4195972604030945,0.5380380084319557,16.242229444562316,0.001240642773328915,0.0006998302142676716
c_13308,0.00360597545347381,0.0038055982727703713,36.059754534738104,0.0035921479537028415,0.003738919811215759,35.92147953702842,-1.3827499770968643e-05,-6.667846155461237e-05
c_13389,7.133027167047334,8.173115867892527,85.64339422508674,7.255226303970979,8.257435165701184,86.31907513434439,0.12219913692364415,0.08431929780865666
c_13403,0.3565564018364085,0.46855710130769085,16.415925218093573,0.35573439913392074,0.4670590455628412,16.344684625314,-0.0008220027024877785,-0.0014980557448496246
c_13441,0.895162466718153,1.2060454974499928,6.919999373655594,0.895578608434171,1.1968383615964506,6.959379136065092,0.00041614171601800365,-0.009207135853542159
c_13607,1.974766416895889,4.224794963384,26.639270167279804,1.9716424942424478,4.223896538313962,26.55582703419564,-0.0031239226534411912,-0.0008984250700381224
c_13615,5.0363609375377045,5.618018676777203,109.2774772800968,5.106095182409169,5.697881630472378,110.92074359606607,0.06973424487146485,0.07986295369517471
c_13658,1.2053664993331317,2.7834772059463457,17.167523354885414,1.2070418675922123,2.7902687525922865,17.193706951213883,0.0016753682590806562,0.006791546645940727
c_13690,0.9776667510814671,1.8502106500346633,27.825104260229665,0.9283020109340647,1.7879729769368633,26.44602807294237,-0.04936474014740233,-0.06223767309780004
c_1379,0.43670354633349867,0.5504749996999986,16.96758544371308,0.43071539444810947,0.5470616872784011,16.732970799085386,-0.0059881518853892035,-0.003413312421597481
c_1387,0.3705937283851912,0.5006375091218727,11.77112976818206,0.38350078918472175,0.5156982021420854,12.21795348007279,0.012907060799530523,0.015060693020212734
c_13873,1.7547946089181075,3.58571415441133,24.11695001004992,1.7550749737427085,3.591141474427756,24.097720439224986,0.0002803648246010315,0.005427320016426318
c_14106,0.009411458201107234,0.057232019574525214,17.847840430409523,0.00943265401623826,0.0571135645252647,18.222614498906044,2.1195815131025073e-05,-0.00011845504926051575
c_14135,2.109020148492545,3.1734896284738734,8.371653454587992,2.0806186794730643,3.1214423031910425,8.236855964332266,-0.028401469019480707,-0.05204732528283085
c_14296,3.6738567523892347,4.724002468345041,31.74872289240942,3.6754457188803897,4.704693823932597,31.89706117707925,0.0015889664911550305,-0.019308644412443954
c_14363,0.49446784814105005,1.0154055003640254,14.11681452680451,0.4944559422505652,1.013626104165981,14.10029370667437,-1.190589048483126e-05,-0.0017793961980443473
c_14388,0.747372782533811,0.9081761144635441,9.859147116860578,0.746413340405908,0.9065140133320874,9.862044971859756,-0.0009594421279029985,-0.0016621011314567058
c_14396,2.321216693389191,2.7234771350723133,14.812238780956392,2.3461612699994894,2.753449197116899,15.040819795470975,0.024944576610298252,0.0299720620445858
